CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
19N0695,https://zenodo.org/record/4288311/files/19N0695_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c682222279fcbd8eceb467845ec1fb22,8.0,,,19N0695.jpg
19N0685,https://zenodo.org/record/4288311/files/19N0685_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,65f963dfb3d1cfe53dbdfad59dc9599b,8.0,,,19N0685.jpg
19N0670,https://zenodo.org/record/4288311/files/19N0670_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,885ba9e268ac0fc87f27a5901f23b73f,8.0,,,19N0670.jpg
19N0665,https://zenodo.org/record/4288311/files/19N0665_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,bb957fdd0fe31a9e78fad7cbf70023d0,8.0,,,19N0665.jpg
19N0694,https://zenodo.org/record/4288311/files/19N0694_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,473dd66da9b0d3a383e96143108f15df,8.0,,,19N0694.jpg
19N0775,https://zenodo.org/record/4288311/files/19N0775_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,cd80bc246dacee66b2d79793ec5e849b,8.0,,,19N0775.jpg
19N0788,https://zenodo.org/record/4288311/files/19N0788_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7e617d4376f4e30008afd941b1903aa5,8.0,,,19N0788.jpg
19N0898,https://zenodo.org/record/4288311/files/19N0898_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d69770093e2104a90d98832a17c3d034,8.0,,,19N0898.jpg
19N0888,https://zenodo.org/record/4288311/files/19N0888_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,f933e0a2a0540d65e0e7a63850ee638c,8.0,,,19N0888.jpg
19N0887,https://zenodo.org/record/4288311/files/19N0887_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,db5ddea846082c10f80773e3197ca406,8.0,,,19N0887.jpg
19N0871,https://zenodo.org/record/4288311/files/19N0871_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b884cdafa56f558a3b50edc7968a297b,8.0,,,19N0871.jpg
19N0870,https://zenodo.org/record/4288311/files/19N0870_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,20d44492ad94aa2938f96079c6199106,8.0,,,19N0870.jpg
19N0869,https://zenodo.org/record/4288311/files/19N0869_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7824f659dca62fe348ba8badcc57e969,8.0,,,19N0869.jpg
19N0865,https://zenodo.org/record/4288311/files/19N0865_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,55f0fa9b4a861c123c23a0f948f8d16a,8.0,,,19N0865.jpg
19N0862,https://zenodo.org/record/4288311/files/19N0862_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9ae268310f0b9d72a2c1e881d8c42d8b,8.0,,,19N0862.jpg
19N0861,https://zenodo.org/record/4288311/files/19N0861_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d5548425b810d254a51baf9027a0b787,8.0,,,19N0861.jpg
19N0860,https://zenodo.org/record/4288311/files/19N0860_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,00148c522a2c417ddbf23aa73063ff97,8.0,,,19N0860.jpg
19N0807,https://zenodo.org/record/4288311/files/19N0807_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0137489530918e23679a19e38a86c701,8.0,,,19N0807.jpg
19N0810,https://zenodo.org/record/4288311/files/19N0810_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7bfbe8e97cad43ccafdf4f61eccbca67,8.0,,,19N0810.jpg
19N0811,https://zenodo.org/record/4288311/files/19N0811_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b9bb3eec0faf4809b629d13c027f4e3a,8.0,,,19N0811.jpg
19N0661,https://zenodo.org/record/4288311/files/19N0661_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0092c9a732887c01a3204f6bafe6ab2f,8.0,,,19N0661.jpg
19N0814,https://zenodo.org/record/4288311/files/19N0814_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,50960d14f53f7eae77de6aa47b93358e,8.0,,,19N0814.jpg
19N0834,https://zenodo.org/record/4288311/files/19N0834_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,61db2a4aa6363d6a1ebce34a2b757a4a,8.0,,,19N0834.jpg
19N0835,https://zenodo.org/record/4288311/files/19N0835_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,11295cca5829c1d9d98701c674cf4454,8.0,,,19N0835.jpg
19N0836,https://zenodo.org/record/4288311/files/19N0836_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,94a55c85a1af187e9d8e983b4e826ed0,8.0,,,19N0836.jpg
19N0837,https://zenodo.org/record/4288311/files/19N0837_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,01fc00aa8ba143735934d115e8ca016a,8.0,,,19N0837.jpg
19N0847,https://zenodo.org/record/4288311/files/19N0847_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7761d0751a72b739941a84848ca15289,8.0,,,19N0847.jpg
19N0815,https://zenodo.org/record/4288311/files/19N0815_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7c87ed89fb18c97ebbe3c76286ad2410,8.0,,,19N0815.jpg
19N0283,https://zenodo.org/record/4288311/files/19N0283_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,bde4f7f74e65643bed40167c4ebd3078,8.0,,,19N0283.jpg
19N0211,https://zenodo.org/record/4288311/files/19N0211_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b3824e3ce1ea92727dd6b8e35550f9e5,8.0,,,19N0211.jpg
19N0046,https://zenodo.org/record/4288311/files/19N0046_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dd75198aa5d48490096b7ba40e6de040,8.0,,,19N0046.jpg
19N0047,https://zenodo.org/record/4288311/files/19N0047_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6767ab05525804d0f1b632f4e04b0668,8.0,,,19N0047.jpg
19N0049,https://zenodo.org/record/4288311/files/19N0049_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,60d22bae4e26e9996f3810075e909b7a,8.0,,,19N0049.jpg
19N0050,https://zenodo.org/record/4288311/files/19N0050_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4221b041335de0be56f6421a7977814c,8.0,,,19N0050.jpg
19N0051,https://zenodo.org/record/4288311/files/19N0051_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,42cfa1d321296989404c7f43b89d9f63,8.0,,,19N0051.jpg
19N0053,https://zenodo.org/record/4288311/files/19N0053_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9d2f76571cd03c4a1d0bcd9debe79b2b,8.0,,,19N0053.jpg
19N0054,https://zenodo.org/record/4288311/files/19N0054_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,199e81e41c7fa50b176559447b45bf78,8.0,,,19N0054.jpg
19N0055,https://zenodo.org/record/4288311/files/19N0055_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e31afa0da8505d2a0649bd2bfd70bdcb,8.0,,,19N0055.jpg
19N0057,https://zenodo.org/record/4288311/files/19N0057_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,894c921115e524936bd1035cf79d590b,8.0,,,19N0057.jpg
19N0060,https://zenodo.org/record/4288311/files/19N0060_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e43f17738c93e02bcbebad4c8ff4f535,8.0,,,19N0060.jpg
19N0062,https://zenodo.org/record/4288311/files/19N0062_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,56d9e3a0832462cd0c04ad2fca632276,8.0,,,19N0062.jpg
19N0064,https://zenodo.org/record/4288311/files/19N0064_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6ff9401634f35bd840d753c2a5e470b8,8.0,,,19N0064.jpg
19N0065,https://zenodo.org/record/4288311/files/19N0065_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a697b6cbcbaf47801d6fbb086b61c647,8.0,,,19N0065.jpg
19N0066,https://zenodo.org/record/4288311/files/19N0066_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,95d930b34e596d868e5c746a2bfb0cec,8.0,,,19N0066.jpg
19N0067,https://zenodo.org/record/4288311/files/19N0067_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9d8e2f4fd018af099764fcc1c39f3d97,8.0,,,19N0067.jpg
19N0069,https://zenodo.org/record/4288311/files/19N0069_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4d4b84e5e4c8009d5729b87e83ee9437,8.0,,,19N0069.jpg
19N0070,https://zenodo.org/record/4288311/files/19N0070_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,92371ddc201f425e3c2520c4676ebe28,8.0,,,19N0070.jpg
19N0071,https://zenodo.org/record/4288311/files/19N0071_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0ea4d8606f55431272f1a2e458fd7c2e,8.0,,,19N0071.jpg
19N0072,https://zenodo.org/record/4288311/files/19N0072_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d1382965afbd91c41233406a50c30953,8.0,,,19N0072.jpg
19N0045,https://zenodo.org/record/4288311/files/19N0045_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,31747ac8bdd94fa281dacea74e294e65,8.0,,,19N0045.jpg
19N0044,https://zenodo.org/record/4288311/files/19N0044_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,adc191e72168601c2139aea1b4e06dc0,8.0,,,19N0044.jpg
19N0042,https://zenodo.org/record/4288311/files/19N0042_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b3ff407164d95c841578c98875ede3f8,8.0,,,19N0042.jpg
19N0016,https://zenodo.org/record/4288311/files/19N0016_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,afecef5d0017673351da06c54040ac1a,8.0,,,19N0016.jpg
19N0017,https://zenodo.org/record/4288311/files/19N0017_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1b66c19ab48e207056733ea5c7df987c,8.0,,,19N0017.jpg
19N0018,https://zenodo.org/record/4288311/files/19N0018_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d26bb045c5d592994921af7242f43b81,8.0,,,19N0018.jpg
19N0019,https://zenodo.org/record/4288311/files/19N0019_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b07883b17efbbe733e36c24f2dd4379b,8.0,,,19N0019.jpg
19N0020,https://zenodo.org/record/4288311/files/19N0020_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c44f30c61c88ef367a77daf7c418e454,8.0,,,19N0020.jpg
19N0021,https://zenodo.org/record/4288311/files/19N0021_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c110a95f5d1896c120a3aba2e4b86b47,8.0,,,19N0021.jpg
19N0022,https://zenodo.org/record/4288311/files/19N0022_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,044ca19d0f7582071263620016a200ea,8.0,,,19N0022.jpg
19N0023,https://zenodo.org/record/4288311/files/19N0023_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8de8ca865f876ab9605e118f82a2f82b,8.0,,,19N0023.jpg
19N0025,https://zenodo.org/record/4288311/files/19N0025_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,948f068442edf5307291d03c123706d6,8.0,,,19N0025.jpg
19N0028,https://zenodo.org/record/4288311/files/19N0028_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0258dc3f18602ffe3f848712914764cd,8.0,,,19N0028.jpg
19N0030,https://zenodo.org/record/4288311/files/19N0030_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,83ec5649364be7ef0ae1a5bc289be032,8.0,,,19N0030.jpg
19N0032,https://zenodo.org/record/4288311/files/19N0032_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7cc43f7b3012e55342bf69bc3d9df0fd,8.0,,,19N0032.jpg
19N0037,https://zenodo.org/record/4288311/files/19N0037_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1080040de0a2425bf9b372ecc28155ff,8.0,,,19N0037.jpg
19N0038,https://zenodo.org/record/4288311/files/19N0038_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,79308820f48947eeb8bce001a572be85,8.0,,,19N0038.jpg
19N0039,https://zenodo.org/record/4288311/files/19N0039_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ee022f16ae51923e76f9063cdb5a68d5,8.0,,,19N0039.jpg
19N0040,https://zenodo.org/record/4288311/files/19N0040_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b2fd72a984c2ad026e6ff08d6a4c320e,8.0,,,19N0040.jpg
19N0041,https://zenodo.org/record/4288311/files/19N0041_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,985f411e344249536282504c4c7a82c4,8.0,,,19N0041.jpg
19N0043,https://zenodo.org/record/4288311/files/19N0043_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e2a791ed3971746bb0bdd1bc68f75148,8.0,,,19N0043.jpg
19N0077,https://zenodo.org/record/4288311/files/19N0077_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a6b28f3c4f3f52ce0e04fed46cc5e93d,8.0,,,19N0077.jpg
19N0080,https://zenodo.org/record/4288311/files/19N0080_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8b6f9849e564b3d3917647fa1ec7bfe3,8.0,,,19N0080.jpg
19N0120,https://zenodo.org/record/4288311/files/19N0120_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,f4c13ad0925ba8bbdbb2fe52d9f9f86f,8.0,,,19N0120.jpg
19N0121,https://zenodo.org/record/4288311/files/19N0121_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,814acedb96397d4f6af5ddfd4ed3f385,8.0,,,19N0121.jpg
19N0122,https://zenodo.org/record/4288311/files/19N0122_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,fec82edf7342eb9deb1fbddc3b8ebabe,8.0,,,19N0122.jpg
19N0124,https://zenodo.org/record/4288311/files/19N0124_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e4a58637bd56b75dcbd3bcb0400b00fc,8.0,,,19N0124.jpg
19N0125,https://zenodo.org/record/4288311/files/19N0125_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,663ac660f2311624795e51301925b0db,8.0,,,19N0125.jpg
19N0129,https://zenodo.org/record/4288311/files/19N0129_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,5c806f5547b240cce636b8e58d4f056d,8.0,,,19N0129.jpg
19N0132,https://zenodo.org/record/4288311/files/19N0132_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,057b8562f32f54fd29fe3cd5b629329c,8.0,,,19N0132.jpg
19N0138,https://zenodo.org/record/4288311/files/19N0138_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,acdcac014a3975ab08134740a305c5e1,8.0,,,19N0138.jpg
19N0142,https://zenodo.org/record/4288311/files/19N0142_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8b86147dc33657d7ecb18bebcc67848d,8.0,,,19N0142.jpg
19N0143,https://zenodo.org/record/4288311/files/19N0143_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,165f5f5194680e62bdb2ec995048cf55,8.0,,,19N0143.jpg
19N0113,https://zenodo.org/record/4288311/files/19N0113_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4c07d639e4aea1f68d4a78243f2ee925,8.0,,,19N0113.jpg
19N0079,https://zenodo.org/record/4288311/files/19N0079_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3c39640623c9684c28c79cc49b41f254,8.0,,,19N0079.jpg
19N0081,https://zenodo.org/record/4288311/files/19N0081_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b2fc5ebd6b42fa279db649fcee2945cf,8.0,,,19N0081.jpg
19N0082,https://zenodo.org/record/4288311/files/19N0082_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4c565f6e64e16330871ced6a132bb215,8.0,,,19N0082.jpg
19N0083,https://zenodo.org/record/4288311/files/19N0083_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,121e93125299908f80f4adeeb7af60a3,8.0,,,19N0083.jpg
19N0085,https://zenodo.org/record/4288311/files/19N0085_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d3f683b1a0a870d83dc94fd9ccf521bf,8.0,,,19N0085.jpg
19N0087,https://zenodo.org/record/4288311/files/19N0087_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4afb4d293dd21d927b3b9a4f45723108,8.0,,,19N0087.jpg
19N0090,https://zenodo.org/record/4288311/files/19N0090_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e29b5ab5a8d435df063c0a35512e6be6,8.0,,,19N0090.jpg
19N0092,https://zenodo.org/record/4288311/files/19N0092_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,f41e2dd40d0ed2d2c38fe5df425dedc7,8.0,,,19N0092.jpg
19N0093,https://zenodo.org/record/4288311/files/19N0093_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7286f380db4d7dc05183fac724ae83ef,8.0,,,19N0093.jpg
19N0104,https://zenodo.org/record/4288311/files/19N0104_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6084877c14bc6b81e9e378e25ace32e0,8.0,,,19N0104.jpg
19N0108,https://zenodo.org/record/4288311/files/19N0108_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d97500cb82324ec48d5a985599e64a35,8.0,,,19N0108.jpg
19N0109,https://zenodo.org/record/4288311/files/19N0109_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,2771b2c8eb0e78a2183e23fb0f5d82ae,8.0,,,19N0109.jpg
19N0282,https://zenodo.org/record/4288311/files/19N0282_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,cc4c35e134ea279a1f2730dd59fc451f,8.0,,,19N0282.jpg
19N0011,https://zenodo.org/record/4288311/files/19N0011_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8b6798770207a394fb5024431137bd35,8.0,,,19N0011.jpg
19N0009,https://zenodo.org/record/4288311/files/19N0009_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ad9348454673bf99f16cd0f06a77eb8d,8.0,,,19N0009.jpg
19N0240,https://zenodo.org/record/4288311/files/19N0240_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a07f7259968afde69ca1676960a856a4,8.0,,,19N0240.jpg
19N0239,https://zenodo.org/record/4288311/files/19N0239_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,54cb1777d5751246e5c2951dc63c9062,8.0,,,19N0239.jpg
19N0238,https://zenodo.org/record/4288311/files/19N0238_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3de1d8c1f5a0b2b1ad459c38218fba6c,8.0,,,19N0238.jpg
19N0236,https://zenodo.org/record/4288311/files/19N0236_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,71152859e307b7d83b8e53bbf9a12012,8.0,,,19N0236.jpg
19N0228,https://zenodo.org/record/4288311/files/19N0228_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9afb838cdaf1f805849b861a625481c7,8.0,,,19N0228.jpg
19N0224,https://zenodo.org/record/4288311/files/19N0224_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8bc73cfd7aa46be3f8c3c584a5c19f4f,8.0,,,19N0224.jpg
19N0223,https://zenodo.org/record/4288311/files/19N0223_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,25d411d60fc03ef6f10a9a0f0759ea80,8.0,,,19N0223.jpg
19N0222,https://zenodo.org/record/4288311/files/19N0222_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6def284f8c1f5c5e41d37215587415c7,8.0,,,19N0222.jpg
19N0221,https://zenodo.org/record/4288311/files/19N0221_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3a300cc2cb3bc4301909ded0a8e7c99f,8.0,,,19N0221.jpg
19N0220,https://zenodo.org/record/4288311/files/19N0220_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,071067a930872bf85c82bc3374f3a6a9,8.0,,,19N0220.jpg
19N0219,https://zenodo.org/record/4288311/files/19N0219_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dd58acc505ada93a58bc0f6d36492430,8.0,,,19N0219.jpg
19N0216,https://zenodo.org/record/4288311/files/19N0216_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,cd7121af78f0a9971936830a7330ed1d,8.0,,,19N0216.jpg
19N0215,https://zenodo.org/record/4288311/files/19N0215_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ee6523518551540bdf8548b7fa46f553,8.0,,,19N0215.jpg
19N0214,https://zenodo.org/record/4288311/files/19N0214_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0281044ec9e859f804dfc9a6ad9dec47,8.0,,,19N0214.jpg
19N0213,https://zenodo.org/record/4288311/files/19N0213_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ec5510bbbbffc11eebf8a95ac8e22650,8.0,,,19N0213.jpg
19N0145,https://zenodo.org/record/4288311/files/19N0145_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dd540c2a690902b650576f23313e0f59,8.0,,,19N0145.jpg
19N0210,https://zenodo.org/record/4288311/files/19N0210_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4cad2e53da60bf2e4a2a48d798a14e1c,8.0,,,19N0210.jpg
19N0204,https://zenodo.org/record/4288311/files/19N0204_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,2d5ce20e4b82028ec7031f240066546a,8.0,,,19N0204.jpg
19N0203,https://zenodo.org/record/4288311/files/19N0203_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ca689ab17c1bdb03cba5cc382a0e3177,8.0,,,19N0203.jpg
19N0202,https://zenodo.org/record/4288311/files/19N0202_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b71f33fc1b0ecc402c43629d78bfe694,8.0,,,19N0202.jpg
19N0201,https://zenodo.org/record/4288311/files/19N0201_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b39b2c3f5ce63577921ace45480b0724,8.0,,,19N0201.jpg
19N0200,https://zenodo.org/record/4288311/files/19N0200_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ed422e7531ac443653f33d25367f6201,8.0,,,19N0200.jpg
19N0199,https://zenodo.org/record/4288311/files/19N0199_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0f92d4fa6c76128eabef3965e8860ec0,8.0,,,19N0199.jpg
19N0241,https://zenodo.org/record/4288311/files/19N0241_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e44086fe87f598172e8dfc5c0a3336ed,8.0,,,19N0241.jpg
19N0198,https://zenodo.org/record/4288311/files/19N0198_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6fde768caa82ab7bd42add7c0f37b19a,8.0,,,19N0198.jpg
19N0277,https://zenodo.org/record/4288311/files/19N0277_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1c552e6b96ef268f1bddfdafbc05a682,8.0,,,19N0277.jpg
19N0276,https://zenodo.org/record/4288311/files/19N0276_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dedb7dece2f24fcecd223d325ba8beb3,8.0,,,19N0276.jpg
19N0274,https://zenodo.org/record/4288311/files/19N0274_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,bdb4982137cd3a4ee049bf180ea0cc66,8.0,,,19N0274.jpg
19N0273,https://zenodo.org/record/4288311/files/19N0273_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d252ace86c2ffc0663309676ea1c06ea,8.0,,,19N0273.jpg
19N0272,https://zenodo.org/record/4288311/files/19N0272_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,449d7a60ef4db449b82448f0f029323e,8.0,,,19N0272.jpg
19N0271,https://zenodo.org/record/4288311/files/19N0271_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d7a5b677ece7cd11279c339b4e1c2a29,8.0,,,19N0271.jpg
19N0270,https://zenodo.org/record/4288311/files/19N0270_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,024e8fdc0de79a19bcb9ae51fd5b9d2f,8.0,,,19N0270.jpg
19N0269,https://zenodo.org/record/4288311/files/19N0269_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e1d271ac9c1a109d0f419c3bf0bafe26,8.0,,,19N0269.jpg
19N0268,https://zenodo.org/record/4288311/files/19N0268_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6b26b9fa2e01b68f727901c6976935cd,8.0,,,19N0268.jpg
19N0266,https://zenodo.org/record/4288311/files/19N0266_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8caee47ec1430db038f2331692271b72,8.0,,,19N0266.jpg
19N0265,https://zenodo.org/record/4288311/files/19N0265_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,268c1a955478e274c385e17581a20eb5,8.0,,,19N0265.jpg
19N0264,https://zenodo.org/record/4288311/files/19N0264_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,5310a9624673442491fa5ce2a92db895,8.0,,,19N0264.jpg
19N0263,https://zenodo.org/record/4288311/files/19N0263_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,30c50ec204c979ac5162565897ed1ec2,8.0,,,19N0263.jpg
19N0258,https://zenodo.org/record/4288311/files/19N0258_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0665ba45b6d591c3cf84e670b91ec09f,8.0,,,19N0258.jpg
19N0256,https://zenodo.org/record/4288311/files/19N0256_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,be6f8f4e97f6680e9ed9e83df11fb707,8.0,,,19N0256.jpg
19N0254,https://zenodo.org/record/4288311/files/19N0254_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a433334cd71407c2e8d1d9fb285f9b28,8.0,,,19N0254.jpg
19N0253,https://zenodo.org/record/4288311/files/19N0253_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3ec8cfe18cebaec4d456ca1d03bb047e,8.0,,,19N0253.jpg
19N0252,https://zenodo.org/record/4288311/files/19N0252_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3f89015ec002591e7fa990f8803a3a3a,8.0,,,19N0252.jpg
19N0250,https://zenodo.org/record/4288311/files/19N0250_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,72544ceb09dba064736c6d5cb2f46860,8.0,,,19N0250.jpg
19N0245,https://zenodo.org/record/4288311/files/19N0245_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d4e2ebaada38737da2ab7d2449db4afa,8.0,,,19N0245.jpg
19N0197,https://zenodo.org/record/4288311/files/19N0197_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d16390c97bbf22f72a84b03a9d8207a9,8.0,,,19N0197.jpg
19N0195,https://zenodo.org/record/4288311/files/19N0195_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6c24108b9bcb6c7fb2ccbcedce1fa543,8.0,,,19N0195.jpg
19N0161,https://zenodo.org/record/4288311/files/19N0161_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,47a06900e9fc0fded291429f44e36605,8.0,,,19N0161.jpg
19N0159,https://zenodo.org/record/4288311/files/19N0159_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,64d15ffa92c81d94c6c192a2c4643130,8.0,,,19N0159.jpg
19N0157,https://zenodo.org/record/4288311/files/19N0157_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d0e31734ed08bfa65811e89e44b06804,8.0,,,19N0157.jpg
